EpochMs,Time_s,SampleIndex,PackNum,Marker,O1_V,O2_V,T3_V,T4_V
1764710872186,0.500000,125,62,0,-0.04936757027394321,-0.07501456738907565,0.010485849843835682,0.10663309729871492
1764710872190,0.504000,126,63,0,-0.03257716424671578,0.063893188374699,0.011005793576997354,0.11207591254798178
1764710872194,0.508000,127,63,0,-0.020454044775051857,0.07639281882554896,0.012784588608349428,0.12009670266790645
1764710872198,0.512000,128,64,0,-0.008298118875616909,0.23083022196790884,0.014748778103616814,0.13107464892830747
1764710872202,0.516000,129,64,0,0.0042015115752330546,0.2433298524187588,0.015834823450873805,0.13996175762344135
1764710872206,0.520000,130,65,0,0.018218630045537993,0.3788596905323892,0.015932479794006152,0.1493783468039959
1764710872210,0.524000,131,65,0,0.030718260496387956,0.39135932098323917,0.016553131631023055,0.16093231290084162
1764710872214,0.528000,132,66,0,0.05123372195598789,0.4,0.01711160384331116,0.17298753069642134
1764710872218,0.532000,133,66,0,0.06373335240683785,0.4,0.01800233650430346,0.1854871611472713
1764710872222,0.536000,134,67,0,0.0947071978637675,0.4,0.0197853277066495,0.2041788141048566
1764710872226,0.540000,135,67,0,0.10720682831461746,0.4,0.023254416708389958,0.21667844455570656
1764710872230,0.544000,136,68,0,0.20737133729108553,0.4,0.0276386524569058,0.2411726390577689
1764710872234,0.548000,137,68,0,0.21987096774193549,0.4,0.031728774765753524,0.2536722695086188
1764710872238,0.552000,138,69,0,0.3545043511432182,0.4,0.035161242638819354,0.2650927210738383
1764710872242,0.556000,139,69,0,0.36700398159406816,0.4,0.038167608420952244,0.27376849533891234
1764710872246,0.560000,140,70,0,0.4,0.4,0.04219516963498081,0.2813780607014281
1764710872250,0.564000,141,70,0,0.4,0.4,0.04590115156283528,0.2877581479627113
1764710872254,0.568000,142,71,0,0.4,0.4,0.05050931025439287,0.2947867343776077
1764710872258,0.572000,143,71,0,0.4,0.4,0.05561643182414229,0.2984915718951911
1764710872262,0.576000,144,72,0,0.4,0.4,0.060268078106001,0.3034239801635553
1764710872266,0.580000,145,72,0,0.4,0.4,0.06379782085210882,0.3131358271940491
1764710872270,0.584000,146,73,0,0.4,0.4,0.06755034213098729,0.3148070476599194
1764710872274,0.588000,147,73,0,0.4,0.4,0.07170836611591923,0.31117468945950455
1764710872278,0.592000,148,74,0,0.4,0.4,0.07514998927115371,0.3085909925374914
1764710872282,0.596000,149,74,0,0.4,0.4,0.0777291085520826,0.30651350642538683
1764710872286,0.600000,150,75,0,0.4,0.4,0.07893989461888754,0.30057439858856067
1764710872290,0.604000,151,75,0,0.4,0.4,0.0796280666618983,0.28995656009346016
1764710872294,0.608000,152,76,0,0.4,0.4,0.07996299740123501,0.28224514221681807
1764710872298,0.612000,153,76,0,0.4,0.4,0.08040168800514985,0.27477862813818754
1764710872302,0.616000,154,77,0,0.4,0.4,0.07965972867939823,0.26995875354647975
